time_left,ct_score,t_score,map,bomb_planted,ct_health,t_health,ct_armor,t_armor,ct_money,t_money,ct_helmets,t_helmets,ct_defuse_kits,ct_players_alive,t_players_alive
114.94,4,7,de_train,False,500,500,500,473,250,26450,0,5,1,5,5
94.94,4,7,de_train,False,400,333,400,363,350,18300,0,4,0,4,4
74.94,4,7,de_train,False,400,333,400,363,350,18300,0,4,0,4,4
54.94,4,7,de_train,False,400,333,400,363,350,18300,0,4,0,4,4
34.94,4,7,de_train,False,400,333,400,363,350,18300,0,4,0,4,4
14.94,4,7,de_train,False,100,100,100,94,0,6950,0,1,0,1,1
174.9,5,7,de_train,False,500,500,100,0,17600,32850,0,0,0,5,5
114.94,5,7,de_train,False,500,500,500,500,1550,6950,2,5,0,5,5
94.94,5,7,de_train,False,500,500,500,500,1550,6950,2,5,0,5,5
74.94,5,7,de_train,False,500,500,500,500,1550,6950,2,5,0,5,5
54.94,5,7,de_train,False,500,400,500,400,2150,6200,2,4,0,5,4
34.94,5,7,de_train,False,500,400,500,400,2150,6200,2,4,0,5,4
14.93,5,7,de_train,False,400,152,400,180,2200,5400,1,2,0,4,2
174.9,6,7,de_train,False,500,500,300,0,20000,17050,1,0,0,5,5
114.94,6,7,de_train,False,500,500,500,100,4700,13300,4,1,4,5,5
94.94,6,7,de_train,False,500,500,500,100,4700,11800,4,1,4,5,5
74.94,6,7,de_train,False,437,500,488,100,4700,11800,4,1,4,5,5
54.94,6,7,de_train,False,437,469,488,100,4700,11800,4,1,4,5,5
175.0,7,7,de_train,False,500,500,488,0,22250,23800,4,0,4,5,5
175.0,7,7,de_train,False,500,500,500,0,10750,23800,5,0,5,5,5
175.0,7,7,de_train,False,500,500,500,200,10750,11050,5,2,5,5,5
155.1,7,7,de_train,False,500,500,500,500,10750,200,5,3,5,5,5
95.1,7,7,de_train,False,500,500,500,500,10750,200,5,3,5,5,5
75.1,7,7,de_train,False,500,500,500,500,10750,200,5,3,5,5,5
55.12,7,7,de_train,False,500,176,500,200,11450,200,5,2,5,5,2
175.0,7,8,de_train,False,500,500,0,200,3300,2700,0,0,1,5,5
175.0,7,8,de_train,False,500,500,200,200,1200,1900,0,0,1,5,5
175.0,7,8,de_train,False,500,500,200,200,1200,1600,0,0,1,5,5
175.0,7,8,de_train,False,500,500,300,200,550,1200,0,0,1,5,5
159.5,7,8,de_train,False,500,500,300,300,550,550,0,0,1,5,5
99.5,7,8,de_train,False,500,500,300,300,550,550,0,0,1,5,5
79.5,7,8,de_train,False,500,500,300,300,550,550,0,0,1,5,5
32.78,7,8,de_train,True,200,191,100,175,250,1200,0,0,1,2,3
12.77,7,8,de_train,True,81,121,94,175,450,900,0,0,0,1,2
174.9,7,9,de_train,False,500,500,0,175,10950,18600,0,0,0,5,5
114.94,7,9,de_train,False,500,500,500,500,350,1900,3,5,1,5,5
94.94,7,9,de_train,False,500,500,500,500,350,850,3,5,1,5,5
74.94,7,9,de_train,False,214,54,394,96,1500,300,2,1,1,4,1
54.94,7,9,de_train,False,214,54,394,96,1500,300,2,1,1,4,1
14.93,7,9,de_train,False,201,44,294,96,650,600,1,1,0,3,1
174.9,8,9,de_train,False,500,500,294,0,18400,7050,1,0,0,5,5
114.94,8,9,de_train,False,500,500,500,200,3800,3700,5,1,3,5,5
94.94,8,9,de_train,False,500,351,500,183,4100,350,5,1,3,5,4
74.94,8,9,de_train,False,500,300,500,100,4400,300,5,1,3,5,3
54.94,8,9,de_train,False,500,260,500,86,4400,300,5,1,3,5,3
34.94,8,9,de_train,False,486,60,497,86,5000,100,5,1,3,5,1
175.0,9,9,de_train,False,500,500,497,0,21550,9950,5,0,3,5,5
114.94,9,9,de_train,False,500,500,497,0,18050,9950,5,0,3,5,5
94.94,9,9,de_train,False,413,79,455,0,19550,2000,5,0,3,5,1
175.0,10,9,de_train,False,500,500,455,0,36100,21950,5,0,3,5,5
114.94,10,9,de_train,False,500,500,455,500,32500,1050,5,5,4,5,5
94.94,10,9,de_train,False,500,492,455,495,32500,550,5,5,4,5,5
74.94,10,9,de_train,False,500,465,455,485,32500,550,5,5,4,5,5
54.94,10,9,de_train,False,500,465,455,484,32500,550,5,5,4,5,5
34.94,10,9,de_train,False,500,465,455,484,32500,550,5,5,4,5,5
14.95,10,9,de_train,False,265,263,272,282,18100,700,3,3,3,3,3
174.9,10,10,de_train,False,500,500,0,91,40700,18600,0,1,0,5,5
114.94,10,10,de_train,False,500,500,500,491,9000,2550,5,4,5,5,5
94.94,10,10,de_train,False,442,100,500,100,9600,550,5,1,5,5,1
74.94,10,10,de_train,False,442,100,500,100,9600,550,5,1,5,5,1
54.94,10,10,de_train,False,442,100,500,100,9600,550,5,1,5,5,1
34.94,10,10,de_train,False,442,100,500,100,9600,550,5,1,5,5,1
175.0,11,10,de_train,False,500,500,500,0,26150,12050,5,0,5,5,5
114.94,11,10,de_train,False,500,500,500,0,24050,11050,5,0,5,5,5
74.94,11,10,de_train,False,500,500,500,0,24050,10850,5,0,5,5,5
30.4,11,10,de_train,True,400,0,400,0,19650,0,4,0,4,4,0
174.9,12,10,de_train,False,500,500,400,0,42950,27450,4,0,4,5,5
114.94,12,10,de_train,False,500,500,500,500,33650,1200,5,5,5,5,5
32.3,12,10,de_train,True,160,358,200,489,14350,2400,2,5,2,2,5
12.3,12,10,de_train,True,42,158,100,289,8050,2600,1,3,1,1,3
174.9,12,11,de_train,False,500,500,100,190,41350,20200,1,2,1,5,5
175.0,12,11,de_train,False,500,500,300,290,26600,14350,3,3,3,5,5
167.8,12,11,de_train,False,500,500,400,490,16450,4450,4,5,4,5,5
107.7,12,11,de_train,False,500,500,500,490,13850,4450,5,5,5,5,5
87.7,12,11,de_train,False,457,478,499,490,13850,4450,5,5,5,5,5
67.7,12,11,de_train,False,457,478,499,490,13850,4450,5,5,5,5,5
47.7,12,11,de_train,False,457,478,499,490,13850,4450,5,5,5,5,5
27.7,12,11,de_train,False,457,478,499,490,13850,4450,5,5,5,5,5
37.53,12,11,de_train,True,157,84,199,190,6100,2800,2,2,2,2,2
17.52,12,11,de_train,True,157,7,199,90,6400,1400,2,1,2,2,1
174.9,13,11,de_train,False,500,500,99,0,32950,19450,1,0,1,5,5
114.94,13,11,de_train,False,500,500,499,500,8700,11350,5,3,4,5,5
94.94,13,11,de_train,False,500,497,499,498,7300,10750,5,3,4,5,5
74.94,13,11,de_train,False,126,76,194,93,2300,2800,2,1,1,2,1
174.9,14,11,de_train,False,500,500,194,0,24650,23450,2,0,2,5,5
114.94,14,11,de_train,False,500,500,494,500,6750,950,5,4,4,5,5
94.94,14,11,de_train,False,468,307,494,386,7050,450,5,3,4,5,4
74.94,14,11,de_train,False,267,270,300,288,2450,500,3,2,2,3,3
38.7,14,11,de_train,True,167,219,200,278,2450,900,2,2,2,2,3
18.69,14,11,de_train,True,167,219,200,278,2450,900,2,2,2,2,3
175.0,14,12,de_train,False,500,500,200,270,14350,18850,2,2,2,5,5
114.94,14,12,de_train,False,500,500,300,470,4800,6050,2,4,2,5,5
94.94,14,12,de_train,False,500,500,400,470,3500,6050,3,4,2,5,5
74.94,14,12,de_train,False,465,486,400,466,3500,6050,3,4,2,5,5
54.94,14,12,de_train,False,465,486,400,466,3500,6050,3,4,2,5,5
32.56,14,12,de_train,True,200,486,200,466,3000,7050,2,4,2,2,5
12.55,14,12,de_train,True,100,486,100,466,2950,7350,1,4,1,1,5
175.0,14,13,de_train,False,500,500,100,364,13100,24850,1,3,1,5,5
114.94,14,13,de_train,False,500,500,100,464,11700,16800,1,4,1,5,5
94.94,14,13,de_train,False,400,500,100,464,9750,16700,1,4,1,4,5
74.94,14,13,de_train,False,200,478,100,457,5750,17300,1,4,1,2,5
174.9,14,14,de_train,False,500,500,0,359,23800,34450,0,3,0,5,5
175.0,14,14,de_train,False,500,500,100,359,17550,33050,1,3,0,5,5
168.9,14,14,de_train,False,500,500,400,459,2700,28100,2,4,0,5,5
88.9,14,14,de_train,False,500,471,500,481,300,27100,3,5,0,5,5
68.9,14,14,de_train,False,391,100,400,93,1100,3800,2,1,0,4,1
174.9,15,14,de_train,False,500,500,300,0,17850,34700,1,0,0,5,5
114.94,15,14,de_train,False,500,500,500,500,2700,6650,4,5,2,5,5
94.94,15,14,de_train,False,500,461,500,486,2700,6650,4,5,2,5,5
74.94,15,14,de_train,False,479,461,492,486,2700,6650,4,5,2,5,5
37.62,15,14,de_train,True,115,109,200,257,750,4600,2,3,1,2,3
175.0,0,0,de_nuke,False,500,500,0,0,3600,4000,0,0,1,5,5
175.0,0,0,de_nuke,False,500,500,300,0,1300,4000,0,0,1,5,5
175.0,0,0,de_nuke,False,500,500,300,0,1250,4000,0,0,1,5,5
175.0,0,0,de_nuke,False,500,500,300,300,1250,1350,0,0,1,5,5
175.0,0,0,de_nuke,False,500,500,400,300,600,1350,0,0,1,5,5
171.8,0,0,de_nuke,False,500,500,400,300,600,1350,0,0,1,5,5
111.75,0,0,de_nuke,False,500,500,400,400,550,650,0,0,1,5,5
91.75,0,0,de_nuke,False,465,300,379,200,1150,350,0,0,1,5,3
175.0,1,0,de_nuke,False,500,500,365,0,18300,10150,0,0,1,5,5
114.94,1,0,de_nuke,False,500,500,500,500,2000,2150,5,1,2,5,5
94.94,1,0,de_nuke,False,449,336,497,399,1900,1000,5,1,3,5,4
23.55,1,0,de_nuke,True,124,0,281,0,1900,0,3,0,2,3,0
175.0,2,0,de_nuke,False,500,500,281,0,21800,17650,3,0,2,5,5
114.94,2,0,de_nuke,False,500,500,481,500,8300,250,5,4,3,5,5
94.94,2,0,de_nuke,False,200,315,195,376,6800,1050,2,3,2,2,4
74.94,2,0,de_nuke,False,139,118,183,178,7500,700,2,1,2,2,2
54.97,2,0,de_nuke,False,139,118,183,178,7500,700,2,1,2,2,2
34.97,2,0,de_nuke,False,139,118,183,178,7500,700,2,1,2,2,2
14.96,2,0,de_nuke,False,139,118,183,178,7500,700,2,1,2,2,2
24.83,2,0,de_nuke,True,53,82,89,169,3150,1300,1,1,1,1,2
4.83,2,0,de_nuke,True,26,47,85,87,3450,700,1,0,1,1,1
175.0,2,1,de_nuke,False,500,500,83,87,16100,19250,1,0,1,5,5
114.94,2,1,de_nuke,False,500,500,483,487,1850,2000,2,4,1,5,5
94.94,2,1,de_nuke,False,500,500,483,487,450,2000,2,4,1,5,5
74.94,2,1,de_nuke,False,500,500,483,487,450,2000,2,4,1,5,5
54.94,2,1,de_nuke,False,248,243,275,384,350,2450,1,3,1,3,4
34.94,2,1,de_nuke,False,248,243,275,384,350,2450,1,3,1,3,4
14.95,2,1,de_nuke,False,147,170,175,281,650,2400,1,2,1,2,3
33.66,2,1,de_nuke,True,121,170,171,281,650,2700,1,2,1,2,3
13.66,2,1,de_nuke,True,47,105,75,181,650,700,1,1,1,1,2
175.0,2,2,de_nuke,False,500,500,0,181,10850,20050,0,1,0,5,5
114.94,2,2,de_nuke,False,500,500,0,481,10150,7450,0,4,0,5,5
94.94,2,2,de_nuke,False,434,416,0,438,10150,7450,0,4,0,5,5
23.16,2,2,de_nuke,True,53,186,0,245,2250,5250,0,3,0,1,3
175.0,2,3,de_nuke,False,500,500,0,245,22350,26400,0,3,0,5,5
114.94,2,3,de_nuke,False,500,500,500,445,250,11700,0,5,0,5,5
94.94,2,3,de_nuke,False,438,392,490,425,250,11700,0,5,0,5,5
74.94,2,3,de_nuke,False,400,372,400,420,200,12000,0,5,0,4,5
54.94,2,3,de_nuke,False,371,292,400,325,500,9500,0,4,0,4,4
34.94,2,3,de_nuke,False,71,226,100,310,100,10400,0,4,0,1,4
14.95,2,3,de_nuke,False,71,192,100,225,400,8400,0,3,0,1,3
21.89,2,3,de_nuke,True,71,192,100,225,400,8700,0,3,0,1,3
175.0,2,4,de_nuke,False,500,500,100,225,15350,30700,0,3,0,5,5
114.94,2,4,de_nuke,False,500,500,200,425,11850,18000,0,5,0,5,5
94.94,2,4,de_nuke,False,500,500,200,425,11850,18000,0,5,0,5,5
74.94,2,4,de_nuke,False,500,500,200,425,11850,18000,0,5,0,5,5
39.34,2,4,de_nuke,True,219,282,100,350,6600,16500,0,4,0,3,4
175.0,2,5,de_nuke,False,500,500,0,350,29150,36050,0,4,0,5,5
175.0,2,5,de_nuke,False,500,500,500,350,1950,32650,0,4,1,5,5
174.8,2,5,de_nuke,False,500,500,500,450,1950,27550,0,5,1,5,5
114.75,2,5,de_nuke,False,500,500,500,450,1950,27550,0,5,1,5,5
94.75,2,5,de_nuke,False,500,499,500,447,1950,27550,0,5,1,5,5
74.75,2,5,de_nuke,False,435,259,500,235,2550,19850,0,3,1,5,3
54.72,2,5,de_nuke,False,262,198,300,149,2350,14500,0,2,1,3,2
34.72,2,5,de_nuke,False,262,100,300,98,2650,6850,0,1,1,3,1
14.72,2,5,de_nuke,False,262,100,300,98,2650,6850,0,1,1,3,1
175.0,3,5,de_nuke,False,500,500,300,98,19400,33750,0,1,1,5,5
114.94,3,5,de_nuke,False,500,500,500,498,4500,13150,2,5,4,5,5
94.94,3,5,de_nuke,False,500,430,500,491,4500,13150,2,5,4,5,5
74.94,3,5,de_nuke,False,500,330,500,391,4800,9800,2,4,4,5,4
175.0,4,5,de_nuke,False,500,500,499,0,22050,22650,2,0,4,5,5
175.0,4,5,de_nuke,False,500,500,499,0,18400,22650,3,0,4,5,5
175.0,4,5,de_nuke,False,500,500,499,200,18400,12350,3,2,4,5,5
159.8,4,5,de_nuke,False,500,500,499,500,18400,3650,3,3,4,5,5
99.75,4,5,de_nuke,False,423,486,495,500,18400,1550,3,3,4,5,5
79.75,4,5,de_nuke,False,423,486,495,500,18400,1550,3,3,4,5,5
38.22,4,5,de_nuke,True,223,372,295,400,12400,2450,2,3,3,3,4
18.22,4,5,de_nuke,True,23,267,95,373,4850,3050,1,3,1,1,4
175.0,4,6,de_nuke,False,500,500,0,273,30800,19600,0,3,0,5,5
114.94,4,6,de_nuke,False,500,500,500,473,700,7000,2,5,3,5,5
94.94,4,6,de_nuke,False,471,500,497,473,700,7000,2,5,3,5,5
74.94,4,6,de_nuke,False,471,500,497,473,700,7000,2,5,3,5,5
54.94,4,6,de_nuke,False,471,500,497,473,700,7000,2,5,3,5,5
34.94,4,6,de_nuke,False,471,500,497,473,700,7000,2,5,3,5,5
14.95,4,6,de_nuke,False,409,400,493,387,1000,7000,2,4,3,5,4
175.0,5,6,de_nuke,False,500,500,397,0,18250,14300,2,0,3,5,5
114.94,5,6,de_nuke,False,500,500,497,400,9000,3800,4,2,5,5,5
94.94,5,6,de_nuke,False,500,380,496,400,9100,1250,4,2,5,5,4
74.94,5,6,de_nuke,False,500,280,496,300,9400,1150,4,1,5,5,3
114.94,6,6,de_nuke,False,500,500,493,100,21650,10600,4,0,5,5,5
94.94,6,6,de_nuke,False,500,465,493,100,21350,10600,4,0,5,5,5
15.36,6,6,de_nuke,True,100,137,100,0,2700,4950,0,0,1,1,2
175.0,6,7,de_nuke,False,500,500,0,0,29550,29850,0,0,0,5,5
175.0,6,7,de_nuke,False,500,500,300,300,16550,15150,0,3,2,5,5
173.1,6,7,de_nuke,False,500,500,500,400,2000,11150,1,4,3,5,5
113.06,6,7,de_nuke,False,500,500,500,500,1450,5250,1,5,3,5,5
175.0,7,7,de_nuke,False,500,500,487,0,18600,12250,1,0,3,5,5
114.94,7,7,de_nuke,False,500,500,500,500,10450,600,5,2,5,5,5
74.94,7,7,de_nuke,False,500,385,500,400,10750,350,5,2,5,5,4
54.94,7,7,de_nuke,False,300,285,300,300,4850,950,3,2,3,3,3
34.94,7,7,de_nuke,False,100,100,100,100,1550,1250,1,0,1,1,1
175.0,7,8,de_nuke,False,500,500,100,100,3350,2250,0,0,0,5,5
175.0,7,8,de_nuke,False,500,500,200,300,2700,900,0,0,0,5,5
175.0,7,8,de_nuke,False,500,500,300,300,2050,400,0,0,0,5,5
108.75,7,8,de_nuke,False,500,500,500,300,750,400,0,0,0,5,5
88.75,7,8,de_nuke,False,252,478,285,289,450,1000,0,0,0,3,5
39.2,7,8,de_nuke,True,37,300,82,100,750,1000,0,0,0,1,3
175.0,7,9,de_nuke,False,500,500,82,100,10850,19400,0,0,0,5,5
94.94,7,9,de_nuke,False,500,500,382,500,950,1250,1,5,0,5,5
74.94,7,9,de_nuke,False,300,429,200,493,800,1850,1,5,0,3,5
54.94,7,9,de_nuke,False,300,345,200,461,800,1850,1,5,0,3,5
34.94,7,9,de_nuke,False,246,92,192,191,1700,450,1,2,0,3,2
175.0,8,9,de_nuke,False,500,500,192,0,18700,8850,1,0,0,5,5
114.94,8,9,de_nuke,False,500,500,492,400,3500,400,4,2,0,5,5
94.94,8,9,de_nuke,False,362,100,486,100,3400,0,4,0,1,5,1
175.0,9,9,de_nuke,False,500,500,486,0,19950,9900,4,0,1,5,5
114.94,9,9,de_nuke,False,500,500,486,0,15950,9600,4,0,2,5,5
175.0,10,9,de_nuke,False,500,500,386,0,33700,21900,3,0,2,5,5
114.94,10,9,de_nuke,False,500,500,486,500,25500,450,4,5,3,5,5
94.94,10,9,de_nuke,False,500,500,486,500,25500,450,4,5,3,5,5
74.94,10,9,de_nuke,False,500,500,486,500,25500,450,4,5,3,5,5
54.94,10,9,de_nuke,False,500,500,486,500,25500,450,4,5,3,5,5
34.94,10,9,de_nuke,False,230,322,298,377,17200,1000,2,4,1,3,4
24.38,10,9,de_nuke,True,230,322,298,377,17200,1300,2,4,1,3,4
4.38,10,9,de_nuke,True,230,322,298,377,17200,1300,2,4,1,3,4
175.0,10,10,de_nuke,False,500,500,297,377,32800,18850,2,4,1,5,5
114.94,10,10,de_nuke,False,500,500,497,477,15800,10050,3,5,3,5,5
94.94,10,10,de_nuke,False,500,300,497,277,16200,5700,3,3,3,5,3
74.94,10,10,de_nuke,False,406,144,497,181,16500,2950,3,2,3,5,2
175.0,11,10,de_nuke,False,500,500,489,0,34900,23650,3,0,3,5,5
114.94,11,10,de_nuke,False,500,500,489,500,29550,1400,4,5,3,5,5
94.94,11,10,de_nuke,False,482,300,486,300,30150,900,4,3,3,5,3
74.94,11,10,de_nuke,False,450,200,486,200,30450,650,4,2,3,5,2
54.94,11,10,de_nuke,False,322,32,386,84,26600,650,3,1,3,4,1
175.0,12,10,de_nuke,False,500,500,386,0,47300,13500,3,0,3,5,5
114.94,12,10,de_nuke,False,500,500,486,100,37900,9750,4,0,3,5,5
94.94,12,10,de_nuke,False,460,105,484,0,38500,3500,4,0,3,5,2
175.0,13,10,de_nuke,False,500,500,476,0,55350,23650,4,0,3,5,5
175.0,13,10,de_nuke,False,500,500,476,0,52250,23650,4,0,3,5,5
168.0,13,10,de_nuke,False,500,500,476,500,52250,350,4,5,3,5,5
108.0,13,10,de_nuke,False,500,500,476,500,52250,350,4,5,3,5,5
68.0,13,10,de_nuke,False,400,244,378,279,38100,550,3,3,3,4,3
47.97,13,10,de_nuke,False,238,216,283,272,27000,850,2,3,2,3,3
22.4,13,10,de_nuke,True,84,0,176,0,19950,0,1,0,2,2,0
175.0,14,10,de_nuke,False,500,500,176,0,69300,22550,1,0,2,5,5
114.94,14,10,de_nuke,False,500,500,476,500,48400,300,4,5,4,5,5
94.94,14,10,de_nuke,False,500,446,476,491,48400,300,4,5,4,5,5
74.94,14,10,de_nuke,False,400,402,392,481,37950,600,4,5,3,4,5
54.94,14,10,de_nuke,False,118,229,188,292,20100,200,2,3,2,2,3
34.94,14,10,de_nuke,False,100,146,92,192,11100,500,1,2,1,1,2
14.95,14,10,de_nuke,False,89,146,92,192,11100,500,1,2,1,1,2
175.0,14,11,de_nuke,False,500,500,0,96,56600,18350,0,1,0,5,5
175.0,14,11,de_nuke,False,500,500,500,96,29050,14550,4,1,1,5,5
161.2,14,11,de_nuke,False,500,500,500,296,28650,7700,4,3,2,5,5
101.2,14,11,de_nuke,False,473,500,496,495,28650,1700,4,5,2,5,5
81.2,14,11,de_nuke,False,472,483,495,488,28650,1700,4,5,2,5,5
61.2,14,11,de_nuke,False,472,483,495,488,28650,1700,4,5,2,5,5
41.2,14,11,de_nuke,False,365,283,394,292,23250,2100,3,3,2,4,3
23.77,14,11,de_nuke,True,269,0,384,0,24150,0,3,0,2,4,0
175.0,15,11,de_nuke,False,500,500,384,0,47950,21100,3,0,2,5,5
175.0,15,11,de_nuke,False,500,500,484,100,36950,16300,4,1,4,5,5
171.8,15,11,de_nuke,False,500,500,484,400,36950,10050,4,3,4,5,5
111.7,15,11,de_nuke,False,500,500,484,500,36950,1050,4,4,4,5,5
91.7,15,11,de_nuke,False,463,490,480,496,36950,1050,4,4,4,5,5
71.7,15,11,de_nuke,False,463,490,479,496,36950,1050,4,4,4,5,5
51.7,15,11,de_nuke,False,200,442,200,485,10700,1950,2,4,2,2,5
29.62,15,11,de_nuke,True,72,300,100,300,4200,1800,1,3,1,1,3
9.62,15,11,de_nuke,True,72,300,100,300,4200,1800,1,3,1,1,3
175.0,15,12,de_nuke,False,500,500,100,288,44550,20050,1,3,1,5,5
114.94,15,12,de_nuke,False,500,500,500,488,19100,7250,5,5,2,5,5
94.94,15,12,de_nuke,False,378,477,488,480,19100,7250,5,5,2,5,5
74.94,15,12,de_nuke,False,270,400,378,388,15850,6100,4,4,2,4,4
54.94,15,12,de_nuke,False,153,187,184,190,7950,3400,2,2,1,2,2
26.14,15,12,de_nuke,True,153,100,184,93,8250,2850,2,1,1,2,1
175.0,0,0,de_inferno,False,500,500,300,100,2050,3050,0,0,0,5,5
175.0,0,0,de_inferno,False,500,500,300,300,2050,1300,0,0,0,5,5
175.0,0,0,de_inferno,False,500,500,300,300,2050,600,0,0,0,5,5
175.0,0,0,de_inferno,False,500,500,400,300,650,600,0,0,1,5,5
156.4,0,0,de_inferno,False,500,500,400,300,650,600,0,0,1,5,5
96.4,0,0,de_inferno,False,493,387,395,193,950,450,0,0,1,5,4
76.4,0,0,de_inferno,False,493,387,395,193,950,450,0,0,1,5,4
56.38,0,0,de_inferno,False,181,88,188,93,900,400,0,0,0,2,1
36.38,0,0,de_inferno,False,181,88,188,93,900,400,0,0,0,2,1
175.0,1,0,de_inferno,False,500,500,100,0,18400,11300,0,0,0,5,5
114.94,1,0,de_inferno,False,500,500,500,400,400,600,4,4,1,5,5
94.94,1,0,de_inferno,False,500,500,500,400,400,300,4,4,1,5,5
74.94,1,0,de_inferno,False,434,400,497,300,1000,250,4,3,1,5,4
54.94,1,0,de_inferno,False,426,400,496,300,1000,250,4,3,1,5,4
34.94,1,0,de_inferno,False,385,300,494,200,1300,50,4,2,1,5,3
175.0,2,0,de_inferno,False,500,500,392,0,18750,12600,3,0,0,5,5
114.94,2,0,de_inferno,False,500,500,494,0,9150,10700,5,0,0,5,5
94.94,2,0,de_inferno,False,493,264,489,0,10050,6350,5,0,0,5,3
175.0,3,0,de_inferno,False,500,500,476,0,27500,25200,5,0,0,5,5
114.94,3,0,de_inferno,False,500,500,476,500,18050,900,5,5,3,5,5
94.94,3,0,de_inferno,False,457,473,462,490,17750,900,5,5,3,5,5
74.94,3,0,de_inferno,False,457,391,461,396,18050,850,5,4,3,5,4
54.94,3,0,de_inferno,False,457,300,461,300,18350,850,5,3,3,5,3
34.94,3,0,de_inferno,False,200,52,188,100,6550,700,2,1,1,2,1
26.77,3,0,de_inferno,True,100,30,100,95,2250,1300,1,1,0,1,1
175.0,3,1,de_inferno,False,500,500,0,95,25750,18750,0,1,0,5,5
114.94,3,1,de_inferno,False,500,500,500,495,550,2200,1,5,2,5,5
94.94,3,1,de_inferno,False,500,500,500,495,550,2200,1,5,2,5,5
74.94,3,1,de_inferno,False,500,400,499,395,650,2150,1,4,2,5,4
54.97,3,1,de_inferno,False,446,300,491,295,950,1050,1,3,2,5,3
34.97,3,1,de_inferno,False,446,300,491,295,950,1050,1,3,2,5,3
175.0,4,1,de_inferno,False,500,500,491,0,18100,14200,1,0,2,5,5
114.94,4,1,de_inferno,False,500,500,500,100,9500,10100,5,1,3,5,5
94.94,4,1,de_inferno,False,500,199,500,0,10200,4000,5,0,3,5,2
74.94,4,1,de_inferno,False,379,100,393,0,7650,2150,4,0,2,4,1
54.94,4,1,de_inferno,False,379,5,393,0,7650,2150,4,0,3,4,1
34.94,4,1,de_inferno,False,379,5,393,0,7650,2150,4,0,3,4,1
175.0,5,1,de_inferno,False,500,500,393,0,26850,24900,4,0,3,5,5
114.94,5,1,de_inferno,False,500,500,493,500,17100,2650,4,5,4,5,5
94.94,5,1,de_inferno,False,500,382,493,398,17200,2550,4,4,4,5,4
74.94,5,1,de_inferno,False,500,382,493,398,17200,2550,4,4,4,5,4
54.97,5,1,de_inferno,False,381,182,400,199,13750,2350,3,2,3,4,2
29.9,5,1,de_inferno,True,200,0,200,0,4700,0,1,0,1,2,0
175.0,6,1,de_inferno,False,500,500,200,0,35800,24850,1,0,2,5,5
175.0,6,1,de_inferno,False,500,500,400,500,23050,400,4,5,3,5,5
163.1,6,1,de_inferno,False,500,500,500,500,16650,400,5,5,3,5,5
103.06,6,1,de_inferno,False,500,500,500,500,16350,400,5,5,3,5,5
83.06,6,1,de_inferno,False,500,496,500,498,16350,400,5,5,3,5,5
63.1,6,1,de_inferno,False,500,496,500,498,16350,400,5,5,3,5,5
23.1,6,1,de_inferno,False,400,489,400,497,10450,500,4,5,3,4,5
3.09,6,1,de_inferno,False,200,75,200,93,6850,350,2,1,2,2,1
175.0,7,1,de_inferno,False,500,500,200,0,33900,17900,2,0,2,5,5
114.94,7,1,de_inferno,False,500,500,500,400,15600,11100,5,2,3,5,5
94.94,7,1,de_inferno,False,400,358,400,399,12200,8300,4,2,3,4,4
33.62,7,1,de_inferno,True,200,287,200,399,7100,9000,2,2,1,2,4
13.64,7,1,de_inferno,True,200,287,200,399,7100,9000,2,2,1,2,4
175.0,7,2,de_inferno,False,500,500,95,399,22700,28850,1,2,0,5,5
114.94,7,2,de_inferno,False,500,500,495,499,2050,16950,2,3,1,5,5
94.94,7,2,de_inferno,False,296,200,450,200,1850,6250,2,1,1,5,2
74.94,7,2,de_inferno,False,277,190,365,200,1500,6550,2,1,1,4,2
54.94,7,2,de_inferno,False,277,190,365,200,1500,6550,2,1,1,4,2
34.94,7,2,de_inferno,False,277,185,365,198,1500,6550,2,1,1,4,2
175.0,8,2,de_inferno,False,500,500,365,0,18300,31750,2,0,1,5,5
175.0,8,2,de_inferno,False,500,500,480,500,5450,5800,5,5,4,5,5
175.0,8,2,de_inferno,False,500,500,480,500,5450,5500,5,5,4,5,5
161.0,8,2,de_inferno,False,500,500,480,500,5450,5500,5,5,4,5,5
101.0,8,2,de_inferno,False,400,377,380,396,4350,3200,4,4,3,4,4
81.0,8,2,de_inferno,False,300,220,279,281,3850,2050,3,3,2,3,3
28.89,8,2,de_inferno,True,100,192,80,281,2350,2950,1,3,0,1,3
175.0,8,3,de_inferno,False,500,500,0,281,13050,23550,0,3,0,5,5
114.94,8,3,de_inferno,False,500,500,0,481,13050,11050,0,5,0,5,5
94.94,8,3,de_inferno,False,500,500,0,481,12550,11050,0,5,0,5,5
74.94,8,3,de_inferno,False,500,500,0,481,12550,11050,0,5,0,5,5
54.94,8,3,de_inferno,False,347,347,0,354,10350,10450,0,4,0,4,4
34.94,8,3,de_inferno,False,347,247,0,273,10650,5850,0,3,0,4,3
39.88,8,3,de_inferno,True,100,235,0,271,2550,7050,0,3,0,1,3
175.0,8,4,de_inferno,False,500,500,0,271,22650,29100,0,3,0,5,5
114.94,8,4,de_inferno,False,500,500,500,471,350,15850,1,5,0,5,5
94.94,8,4,de_inferno,False,500,493,500,468,350,15550,1,5,0,5,5
74.94,8,4,de_inferno,False,500,492,500,468,350,15550,1,5,0,5,5
54.94,8,4,de_inferno,False,358,469,400,462,300,15650,1,5,0,4,5
34.94,8,4,de_inferno,False,258,201,300,245,150,7850,1,3,0,3,3
